Exercicio,Orgao,Unidade_Orcamentaria,Programa_de_Trabalho,Acao,Descricao_Acao,Fonte_de_Recursos,Descricao_Fonte,Elemento_Despesa,Descricao_Elemento,Item_Despesa,Descricao_item_Despesa,Orcamento_Atualizado,Empenhado,Liquidado,Pago,Pago_Restos_Pagar
2016,18,85,18851030203062009,2009,MANUTENCAO DO CUSTEIO DA REDE HOSPITALAR,181,181 - ATENCAO DE MEDIA E ALTA COMPLEXIDADE AMBULATORIAL E HOSPITALAR,339039,Outros Serviços de Terceiros - Pessoa Jurídica,33903981,SERVICOS DE HEMODIALISE,0,126365,126365,126365,151961
2016,18,85,18851030203062009,2009,MANUTENCAO DO CUSTEIO DA REDE HOSPITALAR,100,100 - ORDINARIOS NAO VINCULADOS,339039,Outros Serviços de Terceiros - Pessoa Jurídica,33903994,SERVICOS DE MANUTENCAO E CONSERVACAO PREDIAL HOSPITALAR,0,114734 20999999999,114734 21000000001,114734 21000000001,114734 21000000001
2016,18,85,18851030203062009,2009,MANUTENCAO DO CUSTEIO DA REDE HOSPITALAR,181,181 - ATENCAO DE MEDIA E ALTA COMPLEXIDADE AMBULATORIAL E HOSPITALAR,339039,Outros Serviços de Terceiros - Pessoa Jurídica,33903994,SERVICOS DE MANUTENCAO E CONSERVACAO PREDIAL HOSPITALAR,0,365447 54999999999,365447 54999999999,365447 54999999999,365447 54999999999
2016,18,85,18851030203062009,2009,MANUTENCAO DO CUSTEIO DA REDE HOSPITALAR,100,100 - ORDINARIOS NAO VINCULADOS,339092,Despesas de Exercícios Anteriores,33909200,Despesas De Exercícios Anteriores,632139 5,0,0,0,0
2016,18,85,18851030203062009,2009,MANUTENCAO DO CUSTEIO DA REDE HOSPITALAR,100,100 - ORDINARIOS NAO VINCULADOS,339092,Despesas de Exercícios Anteriores,33909201,Serviços De Limpeza  Conservação  Higiene e Copa,0,127980 84,127980 84,127980 84,127980 84
2016,18,85,18851030203062009,2009,MANUTENCAO DO CUSTEIO DA REDE HOSPITALAR,100,100 - ORDINARIOS NAO VINCULADOS,339092,Despesas de Exercícios Anteriores,33909202,Materiais Para Uso Médico  Cirúrgico E Odontológico,0,14682 799999999996,14682 799999999999,14682 799999999999,14682 799999999999
2016,18,85,18851030203062009,2009,MANUTENCAO DO CUSTEIO DA REDE HOSPITALAR,100,100 - ORDINARIOS NAO VINCULADOS,339092,Despesas de Exercícios Anteriores,33909205,Fornecimento De Alimentação,0,84726 979999999996,84726 979999999996,84726 979999999996,84726 979999999996
2016,18,85,18851030203062009,2009,MANUTENCAO DO CUSTEIO DA REDE HOSPITALAR,100,100 - ORDINARIOS NAO VINCULADOS,339092,Despesas de Exercícios Anteriores,33909206,Drogas e Medicamentos,0,20424 900000000001,20424 900000000001,20424 900000000001,20424 900000000001
2016,18,85,18851030203062009,2009,MANUTENCAO DO CUSTEIO DA REDE HOSPITALAR,100,100 - ORDINARIOS NAO VINCULADOS,339092,Despesas de Exercícios Anteriores,33909209,Serviços De Reparo  Adaptação  Conservação  Restauração E Instalação De Bens Móveis E Imóveis,0,186007 41,186007 41,186007 41,186007 41
2016,18,85,18851030203062009,2009,MANUTENCAO DO CUSTEIO DA REDE HOSPITALAR,100,100 - ORDINARIOS NAO VINCULADOS,339092,Despesas de Exercícios Anteriores,33909213,Serviços De Vigilância E Policiamento,0,59348 120000000003,59348 120000000003,59348 119999999995,59348 119999999995
2016,18,85,18851030203062009,2009,MANUTENCAO DO CUSTEIO DA REDE HOSPITALAR,100,100 - ORDINARIOS NAO VINCULADOS,339092,Despesas de Exercícios Anteriores,33909221,Serviços De Saúde Pública,0,33726 139999999999,33726 139999999999,33726 139999999999,33726 139999999999
2016,18,85,18851030203062009,2009,MANUTENCAO DO CUSTEIO DA REDE HOSPITALAR,100,100 - ORDINARIOS NAO VINCULADOS,339092,Despesas de Exercícios Anteriores,33909242,PRODUTOS QUIMICOS  BIOLOGICOS E LABORATORIAIS,0,21828 650000000001,21828 650000000001,21828 650000000001,21828 650000000001
2016,18,85,18851030203062009,2009,MANUTENCAO DO CUSTEIO DA REDE HOSPITALAR,100,100 - ORDINARIOS NAO VINCULADOS,339092,Despesas de Exercícios Anteriores,33909266,SERVICOS DE ASSISTENCIA MEDICA  HOSPITALAR E ODONTOLOGICA,0,112 68000000000001,112 68000000000001,112 68000000000001,112 68000000000001
2016,18,85,18851030203062009,2009,MANUTENCAO DO CUSTEIO DA REDE HOSPITALAR,100,100 - ORDINARIOS NAO VINCULADOS,339092,Despesas de Exercícios Anteriores,33909282,SERV. DE LAVAGEM  HIGIEN.DESINFECCAO COLETA GUARDA E DISTRIB.DE ROUPAS PRESTADOS POR PJ,0,0,0,0,0
2016,18,85,18851030203062009,2009,MANUTENCAO DO CUSTEIO DA REDE HOSPITALAR,100,100 - ORDINARIOS NAO VINCULADOS,339092,Despesas de Exercícios Anteriores,33909289,MAO-DE-OBRA PARA SERVICOS DE SAUDE PUBLICA,0,39107 009999999995,39107 010000000002,39107 010000000002,39107 010000000002
2016,18,85,18851030203062009,2009,MANUTENCAO DO CUSTEIO DA REDE HOSPITALAR,181,181 - ATENCAO DE MEDIA E ALTA COMPLEXIDADE AMBULATORIAL E HOSPITALAR,339139,Outros Serviços de Terceiros - Pessoa Jurídica,33913900,Outros Serviços de Terceiros - Pessoa Jurídica,6693 9300000000003,0,0,0,0
2016,18,85,18851030203062009,2009,MANUTENCAO DO CUSTEIO DA REDE HOSPITALAR,100,100 - ORDINARIOS NAO VINCULADOS,339139,Outros Serviços de Terceiros - Pessoa Jurídica,33913907,Serviços de Publicidade Legal,0,0,0,0,1508 6600000000001
2016,18,85,18851030203062009,2009,MANUTENCAO DO CUSTEIO DA REDE HOSPITALAR,181,181 - ATENCAO DE MEDIA E ALTA COMPLEXIDADE AMBULATORIAL E HOSPITALAR,339139,Outros Serviços de Terceiros - Pessoa Jurídica,33913907,Serviços de Publicidade Legal,0,4068 1500000000001,4068 1500000000001,4068 1500000000001,4068 1500000000001
2016,18,85,18851030203802410,2410,CONCESSIONARIAS DE SERVICOS PUBLICOS - ADM. DIRETA - SAUDE,100,100 - ORDINARIOS NAO VINCULADOS,339039,Outros Serviços de Terceiros - Pessoa Jurídica,33903900,Outros Serviços De Terceiros - Pessoa Jurídica,391229,0,0,0,0
2016,18,85,18851030203802410,2410,CONCESSIONARIAS DE SERVICOS PUBLICOS - ADM. DIRETA - SAUDE,100,100 - ORDINARIOS NAO VINCULADOS,339039,Outros Serviços de Terceiros - Pessoa Jurídica,33903902,Serviços De Luz E Força Motriz,0,302960 27000000002,302960 27000000002,302960 27000000002,373561 04000000004
2016,18,85,18851030203802410,2410,CONCESSIONARIAS DE SERVICOS PUBLICOS - ADM. DIRETA - SAUDE,100,100 - ORDINARIOS NAO VINCULADOS,339039,Outros Serviços de Terceiros - Pessoa Jurídica,33903926,Serviços De Telefonia,0,8902 8600000000006,8902 8600000000006,8902 8600000000006,12679 09
2016,18,85,18851030203802410,2410,CONCESSIONARIAS DE SERVICOS PUBLICOS - ADM. DIRETA - SAUDE,100,100 - ORDINARIOS NAO VINCULADOS,339039,Outros Serviços de Terceiros - Pessoa Jurídica,33903927,Fornecimento De Gás,0,53636 059999999998,53636 059999999998,53636 060000000005,57718 890000000007
2016,18,85,18851030203802410,2410,CONCESSIONARIAS DE SERVICOS PUBLICOS - ADM. DIRETA - SAUDE,100,100 - ORDINARIOS NAO VINCULADOS,339092,Despesas de Exercícios Anteriores,33909200,Despesas De Exercícios Anteriores,120934 27,0,0,0,0
2016,18,85,18851030203802410,2410,CONCESSIONARIAS DE SERVICOS PUBLICOS - ADM. DIRETA - SAUDE,100,100 - ORDINARIOS NAO VINCULADOS,339092,Despesas de Exercícios Anteriores,33909208,Serviços De Luz  Gás E Força Motriz,0,120934 27,120934 27,120934 27,120934 27
2016,18,85,18851030203802520,2520,PROVISAO DE GASTOS COM PESSOAL - SAUDE,100,100 - ORDINARIOS NAO VINCULADOS,319011,Vencimentos e Vantagens Fixas - Pessoal Civil,31901100,Vencimentos e Vantagens Fixas - Pessoal Civil,14273000,0,0,0,0
2016,18,85,18851030203802520,2520,PROVISAO DE GASTOS COM PESSOAL - SAUDE,100,100 - ORDINARIOS NAO VINCULADOS,319011,Vencimentos e Vantagens Fixas - Pessoal Civil,31901101,Vencimentos De Cargo Efetivo,0,6579833 3799999999,6579833 3799999999,6015071 4100000001,6548675 6500000004
2016,18,85,18851030203802520,2520,PROVISAO DE GASTOS COM PESSOAL - SAUDE,100,100 - ORDINARIOS NAO VINCULADOS,319011,Vencimentos e Vantagens Fixas - Pessoal Civil,31901102,Remuneração De Cargo De Direção E Assistência Superior (Das),0,67909 919999999998,67909 919999999998,61937 839999999989,66924 87999999999
2016,18,85,18851030203802520,2520,PROVISAO DE GASTOS COM PESSOAL - SAUDE,100,100 - ORDINARIOS NAO VINCULADOS,319011,Vencimentos e Vantagens Fixas - Pessoal Civil,31901103,Remuneração De Cargo De Direção E Assistência Intermediária (Dai),0,217198 48000000001,217198 48000000004,197784 34,212857 91999999998
2016,18,85,18851030203802520,2520,PROVISAO DE GASTOS COM PESSOAL - SAUDE,100,100 - ORDINARIOS NAO VINCULADOS,319011,Vencimentos e Vantagens Fixas - Pessoal Civil,31901108,Adicional Por Tempo De Serviço,0,2367091 1699999999,2367091 1699999999,2152077 27,2333656 4300000002
2016,18,85,18851030203802520,2520,PROVISAO DE GASTOS COM PESSOAL - SAUDE,100,100 - ORDINARIOS NAO VINCULADOS,319011,Vencimentos e Vantagens Fixas - Pessoal Civil,31901112,Direito Pessoal,0,341665 19000000006,341665 19,313936 31,339288 95000000001
2016,18,85,18851030203802520,2520,PROVISAO DE GASTOS COM PESSOAL - SAUDE,100,100 - ORDINARIOS NAO VINCULADOS,319011,Vencimentos e Vantagens Fixas - Pessoal Civil,31901113,13º Salário - Clt,0,2235 8199999999997,2235 8199999999997,2235 8199999999997,2235 8199999999997
2016,18,85,18851030203802520,2520,PROVISAO DE GASTOS COM PESSOAL - SAUDE,100,100 - ORDINARIOS NAO VINCULADOS,319011,Vencimentos e Vantagens Fixas - Pessoal Civil,31901115,Adicional Noturno,0,948222 93000000017,948222 92999999993,866296 42999999993,943355 75999999989
2016,18,85,18851030203802520,2520,PROVISAO DE GASTOS COM PESSOAL - SAUDE,100,100 - ORDINARIOS NAO VINCULADOS,319011,Vencimentos e Vantagens Fixas - Pessoal Civil,31901116,Adicional De Insalubridade,0,1443195 7,1443195 7000000002,1319903 3700000001,1436493 8700000001
2016,18,85,18851030203802520,2520,PROVISAO DE GASTOS COM PESSOAL - SAUDE,100,100 - ORDINARIOS NAO VINCULADOS,319011,Vencimentos e Vantagens Fixas - Pessoal Civil,31901121,13º Vencimento De Funcionário Estatutário,0,1033251 77,1033251 77,1033251 77,1033251 77
2016,18,85,18851030203802520,2520,PROVISAO DE GASTOS COM PESSOAL - SAUDE,100,100 - ORDINARIOS NAO VINCULADOS,319011,Vencimentos e Vantagens Fixas - Pessoal Civil,31901122,Remuneração De Férias Aos Funcionários Estatutários,0,320076 89999999997,320076 89999999997,255868 59000000003,315971 90000000002
2016,18,85,18851030203802520,2520,PROVISAO DE GASTOS COM PESSOAL - SAUDE,100,100 - ORDINARIOS NAO VINCULADOS,319011,Vencimentos e Vantagens Fixas - Pessoal Civil,31901134,Adicional De Periculosidade,0,9502 880000000001,9502 880000000001,8667 1800000000003,9365 0300000000007
2016,18,85,18851030203802520,2520,PROVISAO DE GASTOS COM PESSOAL - SAUDE,100,100 - ORDINARIOS NAO VINCULADOS,319011,Vencimentos e Vantagens Fixas - Pessoal Civil,31901159,GRATIFICACAO POR CAPACITACAO - GCAP,0,315529 79000000004,315529 79000000004,288687 77000000002,309829 28000000003
2016,18,85,18851030203802520,2520,PROVISAO DE GASTOS COM PESSOAL - SAUDE,100,100 - ORDINARIOS NAO VINCULADOS,319011,Vencimentos e Vantagens Fixas - Pessoal Civil,31901164,ABONO DE PERMANENCIA,0,102611 06,102611 06,93088 850000000006,100473 43000000001
2016,18,85,18851030203802520,2520,PROVISAO DE GASTOS COM PESSOAL - SAUDE,100,100 - ORDINARIOS NAO VINCULADOS,319016,Outras Despesas Variáveis - Pessoal Civil,31901600,Outras Despesas Variáveis - Pessoal Civil,242000,0,0,0,0
2016,18,85,18851030203802520,2520,PROVISAO DE GASTOS COM PESSOAL - SAUDE,100,100 - ORDINARIOS NAO VINCULADOS,319016,Outras Despesas Variáveis - Pessoal Civil,31901611,Gratificação De Encargos Especiais,0,182667 48000000004,182667 47999999998,148530 92000000001,164876
2016,18,85,18851030203802520,2520,PROVISAO DE GASTOS COM PESSOAL - SAUDE,100,100 - ORDINARIOS NAO VINCULADOS,319049,Auxílio Transporte,31904900,Auxílio-Transporte,287000,0,0,0,0
2016,18,85,18851030203802520,2520,PROVISAO DE GASTOS COM PESSOAL - SAUDE,100,100 - ORDINARIOS NAO VINCULADOS,319049,Auxílio Transporte,31904901,Auxílio-Transporte,0,256575 64000000001,256575 63999999996,239383 62,255912 76999999999
2016,18,86,18861030203062009,2009,MANUTENCAO DO CUSTEIO DA REDE HOSPITALAR,181,181 - ATENCAO DE MEDIA E ALTA COMPLEXIDADE AMBULATORIAL E HOSPITALAR,339030,Material de Consumo,33903000,Material De Consumo,42335,0,0,0,0
2016,18,86,18861030203062009,2009,MANUTENCAO DO CUSTEIO DA REDE HOSPITALAR,100,100 - ORDINARIOS NAO VINCULADOS,339030,Material de Consumo,33903001,Materiais E Utensílios Em Geral Para Copa  Cozinha  Mesa  Dormitório E Banho,0,0,0,0,2460
2016,18,86,18861030203062009,2009,MANUTENCAO DO CUSTEIO DA REDE HOSPITALAR,181,181 - ATENCAO DE MEDIA E ALTA COMPLEXIDADE AMBULATORIAL E HOSPITALAR,339030,Material de Consumo,33903001,Materiais E Utensílios Em Geral Para Copa  Cozinha  Mesa  Dormitório E Banho,0,4223 1000000000004,4223 1000000000004,4223 1000000000004,4223 1000000000004
2016,18,86,18861030203062009,2009,MANUTENCAO DO CUSTEIO DA REDE HOSPITALAR,181,181 - ATENCAO DE MEDIA E ALTA COMPLEXIDADE AMBULATORIAL E HOSPITALAR,339030,Material de Consumo,33903003,Material Para Escritório E  Expediente,0,6154 8999999999996,6154 8999999999996,6154 8999999999996,6154 8999999999996
2016,18,86,18861030203062009,2009,MANUTENCAO DO CUSTEIO DA REDE HOSPITALAR,100,100 - ORDINARIOS NAO VINCULADOS,339030,Material de Consumo,33903005,Materiais Para Uso Médico  Cirúrgico E Odontológico,0,0,0,0,1657 6399999999999
2016,18,86,18861030203062009,2009,MANUTENCAO DO CUSTEIO DA REDE HOSPITALAR,181,181 - ATENCAO DE MEDIA E ALTA COMPLEXIDADE AMBULATORIAL E HOSPITALAR,339030,Material de Consumo,33903005,Materiais Para Uso Médico  Cirúrgico E Odontológico,0,11317 119999999999,11317 120000000001,11317 120000000001,11317 120000000001
2016,18,86,18861030203062009,2009,MANUTENCAO DO CUSTEIO DA REDE HOSPITALAR,100,100 - ORDINARIOS NAO VINCULADOS,339030,Material de Consumo,33903012,Drogas E Medicamentos,0,0,0,0,33411 190000000002
2016,18,86,18861030203062009,2009,MANUTENCAO DO CUSTEIO DA REDE HOSPITALAR,181,181 - ATENCAO DE MEDIA E ALTA COMPLEXIDADE AMBULATORIAL E HOSPITALAR,339030,Material de Consumo,33903020,Materiais Para Conservação E Manuenção De Microcomputadores E Periféricos,0,5164,5164,5164,5164
2016,18,86,18861030203062009,2009,MANUTENCAO DO CUSTEIO DA REDE HOSPITALAR,100,100 - ORDINARIOS NAO VINCULADOS,339030,Material de Consumo,33903021,Materiais E Produtos Químicos,0,0,0,0,2520 21
2016,18,86,18861030203062009,2009,MANUTENCAO DO CUSTEIO DA REDE HOSPITALAR,100,100 - ORDINARIOS NAO VINCULADOS,339030,Material de Consumo,33903024,Genêros Alimentícios  Inclusive Bebidas,0,0,0,0,197 09999999999999
2016,18,86,18861030203062009,2009,MANUTENCAO DO CUSTEIO DA REDE HOSPITALAR,181,181 - ATENCAO DE MEDIA E ALTA COMPLEXIDADE AMBULATORIAL E HOSPITALAR,339034,Outras Despesas de Pessoal decorrentes de Contratos de Terceirização,33903400,OUTRAS DESPESAS DE PESSOAL DECORRENTES DE CONTRATOS DE TERCEIRIZACAO,23119 130000000001,0,0,0,0
2016,18,86,18861030203062009,2009,MANUTENCAO DO CUSTEIO DA REDE HOSPITALAR,181,181 - ATENCAO DE MEDIA E ALTA COMPLEXIDADE AMBULATORIAL E HOSPITALAR,339034,Outras Despesas de Pessoal decorrentes de Contratos de Terceirização,33903401,MAO-DE-OBRA PARA SERVICOS DE SAUDE PUBLICA,0,0,0,0,51639 93
2016,18,86,18861030203062009,2009,MANUTENCAO DO CUSTEIO DA REDE HOSPITALAR,181,181 - ATENCAO DE MEDIA E ALTA COMPLEXIDADE AMBULATORIAL E HOSPITALAR,339035,Serviços de Consultoria,33903500,Serviços De Consultoria,7239 4799999999996,0,0,0,0
2016,18,86,18861030203062009,2009,MANUTENCAO DO CUSTEIO DA REDE HOSPITALAR,181,181 - ATENCAO DE MEDIA E ALTA COMPLEXIDADE AMBULATORIAL E HOSPITALAR,339035,Serviços de Consultoria,33903503,Consultorias em Geral,0,5972 5699999999997,5972 5699999999997,5972 5699999999997,7179 1499999999996
2016,18,86,18861030203062009,2009,MANUTENCAO DO CUSTEIO DA REDE HOSPITALAR,181,181 - ATENCAO DE MEDIA E ALTA COMPLEXIDADE AMBULATORIAL E HOSPITALAR,339037,Locação de Mão de Obra,33903700,Locação De Mão-De-Obra,1196043 52,0,0,0,0
2016,18,86,18861030203062009,2009,MANUTENCAO DO CUSTEIO DA REDE HOSPITALAR,181,181 - ATENCAO DE MEDIA E ALTA COMPLEXIDADE AMBULATORIAL E HOSPITALAR,339037,Locação de Mão de Obra,33903701,Serviço de Limpeza  Conservação  Higiene e Copa por Pessoa Jurídica,0,793128 05999999994,793128 06000000006,785099 27000000002,1193872 6400000001
2016,18,86,18861030203062009,2009,MANUTENCAO DO CUSTEIO DA REDE HOSPITALAR,181,181 - ATENCAO DE MEDIA E ALTA COMPLEXIDADE AMBULATORIAL E HOSPITALAR,339037,Locação de Mão de Obra,33903702,Serviços De Vigilância E Policiamento Por Pessoa Jurídica,0,154131 32999999999,154131 32999999999,154131 33000000002,220085 40000000002
2016,18,86,18861030203062009,2009,MANUTENCAO DO CUSTEIO DA REDE HOSPITALAR,181,181 - ATENCAO DE MEDIA E ALTA COMPLEXIDADE AMBULATORIAL E HOSPITALAR,339037,Locação de Mão de Obra,33903709,Serviço de Apoio Administrativo e Operacional,0,118403 29999999999,118403 30000000002,118403 3,124177 17
2016,18,86,18861030203062009,2009,MANUTENCAO DO CUSTEIO DA REDE HOSPITALAR,100,100 - ORDINARIOS NAO VINCULADOS,339039,Outros Serviços de Terceiros - Pessoa Jurídica,33903900,Outros Serviços De Terceiros - Pessoa Jurídica,138687 95000000001,0,0,0,0
2016,18,86,18861030203062009,2009,MANUTENCAO DO CUSTEIO DA REDE HOSPITALAR,181,181 - ATENCAO DE MEDIA E ALTA COMPLEXIDADE AMBULATORIAL E HOSPITALAR,339039,Outros Serviços de Terceiros - Pessoa Jurídica,33903900,Outros Serviços De Terceiros - Pessoa Jurídica,3013874 02,0,0,0,0
2016,18,86,18861030203062009,2009,MANUTENCAO DO CUSTEIO DA REDE HOSPITALAR,181,181 - ATENCAO DE MEDIA E ALTA COMPLEXIDADE AMBULATORIAL E HOSPITALAR,339039,Outros Serviços de Terceiros - Pessoa Jurídica,33903904,Serviços De Reparo  Adaptação  Conservação  Restauração E Instalação De Bens Móveis E Imóveis Por Pessoa Jurídica,0,44249 349999999999,44249 349999999999,44249 349999999999,145954 04999999999
2016,18,86,18861030203062009,2009,MANUTENCAO DO CUSTEIO DA REDE HOSPITALAR,100,100 - ORDINARIOS NAO VINCULADOS,339039,Outros Serviços de Terceiros - Pessoa Jurídica,33903911,Fornecimento De Alimentação,0,0,0,0,456514 08999999997
2016,18,86,18861030203062009,2009,MANUTENCAO DO CUSTEIO DA REDE HOSPITALAR,181,181 - ATENCAO DE MEDIA E ALTA COMPLEXIDADE AMBULATORIAL E HOSPITALAR,339039,Outros Serviços de Terceiros - Pessoa Jurídica,33903911,Fornecimento De Alimentação,0,1963208 3999999999,1963208 3999999999,1963208 3999999999,2032869 3999999999
2016,18,86,18861030203062009,2009,MANUTENCAO DO CUSTEIO DA REDE HOSPITALAR,181,181 - ATENCAO DE MEDIA E ALTA COMPLEXIDADE AMBULATORIAL E HOSPITALAR,339039,Outros Serviços de Terceiros - Pessoa Jurídica,33903934,Despesas Miúdas De Pronto Pagamento E/Ou De Caráter Extraordinário Ou Urgente,0,20269 82,20269 82,20269 82,20269 82
2016,18,86,18861030203062009,2009,MANUTENCAO DO CUSTEIO DA REDE HOSPITALAR,181,181 - ATENCAO DE MEDIA E ALTA COMPLEXIDADE AMBULATORIAL E HOSPITALAR,339039,Outros Serviços de Terceiros - Pessoa Jurídica,33903948,Serviços De Reparo  Adaptação  Conservação  Restauração E Instalação De Elevadores,0,5646 6299999999992,5646 6300000000001,5646 6300000000001,8346 630000000001
2016,18,86,18861030203062009,2009,MANUTENCAO DO CUSTEIO DA REDE HOSPITALAR,181,181 - ATENCAO DE MEDIA E ALTA COMPLEXIDADE AMBULATORIAL E HOSPITALAR,339039,Outros Serviços de Terceiros - Pessoa Jurídica,33903954,SERVICOS DE LABORATORIO DE ANALISES CLINICAS,0,23055 23,23055 230000000003,23055 230000000003,23055 230000000003
2016,18,86,18861030203062009,2009,MANUTENCAO DO CUSTEIO DA REDE HOSPITALAR,181,181 - ATENCAO DE MEDIA E ALTA COMPLEXIDADE AMBULATORIAL E HOSPITALAR,339039,Outros Serviços de Terceiros - Pessoa Jurídica,33903959,Serviços De Assistência Médica  Hospitalar E Odontológica,0,98 800000000000011,98 800000000000011,98 800000000000011,155 28
2016,18,86,18861030203062009,2009,MANUTENCAO DO CUSTEIO DA REDE HOSPITALAR,181,181 - ATENCAO DE MEDIA E ALTA COMPLEXIDADE AMBULATORIAL E HOSPITALAR,339039,Outros Serviços de Terceiros - Pessoa Jurídica,33903968,Serviço de Limpeza  conservação   higiene e copa por pessoa juridica,0,7007 0599999999995,7007 0600000000013,7007 0600000000004,8329 7200000000012
2016,18,86,18861030203062009,2009,MANUTENCAO DO CUSTEIO DA REDE HOSPITALAR,181,181 - ATENCAO DE MEDIA E ALTA COMPLEXIDADE AMBULATORIAL E HOSPITALAR,339039,Outros Serviços de Terceiros - Pessoa Jurídica,33903970,Serviços de Saúde Pública em Geral,0,0,0,0,10709 24
2016,18,86,18861030203062009,2009,MANUTENCAO DO CUSTEIO DA REDE HOSPITALAR,181,181 - ATENCAO DE MEDIA E ALTA COMPLEXIDADE AMBULATORIAL E HOSPITALAR,339039,Outros Serviços de Terceiros - Pessoa Jurídica,33903971,Serviços de Lavagem  Higienização  Desinfecção  Coleta  Guarda e Distrib. de Roupas Hosp. e Serv. Compl. prestados por PJ,0,233155 23999999999,233155 23999999999,233155 23999999999,262889 53999999998
2016,18,86,18861030203062009,2009,MANUTENCAO DO CUSTEIO DA REDE HOSPITALAR,181,181 - ATENCAO DE MEDIA E ALTA COMPLEXIDADE AMBULATORIAL E HOSPITALAR,339039,Outros Serviços de Terceiros - Pessoa Jurídica,33903978,LOCACAO DE EQUIPAMENTOS COM OPERACAO E INSUMOS,0,11271 040000000001,11271 040000000001,11271 040000000001,12317 41
2016,18,86,18861030203062009,2009,MANUTENCAO DO CUSTEIO DA REDE HOSPITALAR,181,181 - ATENCAO DE MEDIA E ALTA COMPLEXIDADE AMBULATORIAL E HOSPITALAR,339039,Outros Serviços de Terceiros - Pessoa Jurídica,33903994,SERVICOS DE MANUTENCAO E CONSERVACAO PREDIAL HOSPITALAR,0,175207 44,175207 44,156904 21999999997,156904 21999999997
